semantics_id,sentence_id,hanji,lomaji,mandarin
263,45789,"""店門口""","""tiàm mn̂g-kháu""","""商店門口"""
264,45790,"""一口井""","""tsi̍t kháu tsénn""","""一口井"""
264,45791,"""一口劍""","""tsi̍t kháu kiàm""","""一把劍"""
265,45792,"""一家口""","""tsi̍t ke-kháu""","""一家人"""
266,45793,"""一口灶""","""tsi̍t kháu-tsàu""","""一戶"""
267,45794,"""土地""","""thóo-tē""","""土地"""
268,45795,"""伊的人較土。""","""I ê lâng khah thóo.""","""他的個性較老土。"""
269,45796,"""本土""","""pún-thóo""","""本土"""
269,45797,"""土產""","""thóo-sán""","""土產"""
270,45798,"""博士""","""phok-sū""","""博士"""
270,45799,"""士農工商""","""sū lông kang siong""","""士農工商"""
271,45800,"""大官""","""ta-kuann""","""公公"""
271,45801,"""大家""","""ta-ke""","""婆婆"""
272,45802,"""大量""","""tāi-liōng""","""大量"""
272,45803,"""大德""","""tāi-tik""","""大德"""
273,45804,"""阮大兄大我三歲。""","""Guán tuā-hiann tuā guá sann huè.""","""我大哥比我大三歲。"""
273,45805,"""大紅""","""tuā-âng""","""深紅色"""
273,45806,"""大人""","""tuā-lâng""","""大人"""
274,45807,"""大昨日""","""tuā-tso̍h--ji̍t""","""大前天"""
274,45808,"""大後日""","""tuā-āu--ji̍t""","""大後天"""
275,45809,"""大伯""","""tuā-peh""","""大伯父"""
275,45810,"""大姊""","""tuā-tsí""","""大姊"""
276,45811,"""囡仔會大，早慢是愛離開。""","""Gín-á ē tuā, tsá-bān sī ài lī-khui.""","""小孩子會長大，遲早得要離開。"""
277,45812,"""婦女""","""hū-lí""","""婦女"""
278,45813,"""女權""","""lú-khuân""","""女權"""
279,45814,"""銃子""","""tshìng-tsí""","""子彈"""
280,45815,"""果子""","""kué-tsí""","""水果"""
280,45816,"""菜子""","""tshài-tsí""","""菜種"""
280,45817,"""烏魚子""","""oo-hî-tsí""","""烏魚子"""
281,45818,"""公子""","""kong-tsú""","""稱人子"""
281,45819,"""孝子""","""hàu-tsú""","""孝順的兒子。也指父母死後，居喪守孝的兒子"""
282,45820,"""孔子公""","""Khóng-tsú-kong""","""孔子"""
283,45821,"""女子""","""lú-tsú""","""女子"""
283,45822,"""男子""","""lâm-tsú""","""男子"""
284,45823,"""子弟""","""tsú-tē""","""子弟"""
285,45824,"""弟子""","""tē-tsú""","""弟子"""
286,45825,"""子丑寅卯""","""tsú thiú în báu""","""地支前四位"""
286,45826,"""甲子年""","""kah-tsú nî""","""干支為甲子的年分"""
287,45827,"""子時""","""tsú-sî""","""晚上十一點至第二天凌晨一點"""
288,45828,"""面子""","""bīn-tsú""","""面子"""
289,45829,"""棋子""","""kî-jí""","""棋子"""
289,45830,"""算盤子""","""sǹg-puânn-jí""","""算盤的珠子"""
290,45831,"""一子弓蕉""","""tsi̍t jí king-tsio""","""一根香蕉"""
291,45832,"""陰鴆陰鴆，咬人三寸深。""","""Im-thim-im-thim, kā lâng sann tshùn tshim.""","""一般陰沉的人，平常多是默不作聲，一狠起來，就會狠咬一口。"""
292,45833,"""寸步難行""","""tshùn pōo lân hîng""","""一小步也行走不得，喻處境困窘。"""
293,45834,"""小寒""","""siáu-hân""","""二十四節氣之一，冬至過後十五天，因天候寒冷所以有這個名稱。"""
294,45835,"""小女""","""siáu-lú""","""自己的女兒"""
295,45836,"""小湧""","""sió-íng""","""小浪"""
296,45837,"""小可""","""sió-khuá""","""稍微、一點點"""
296,45838,"""小想一下""","""sió siūnn--tsi̍t-ē""","""稍微想一下"""
297,45839,"""小叔仔""","""sió-tsik-á""","""丈夫的弟弟"""
298,45840,"""阿里山""","""A-lí-san""","""阿里山"""
299,45841,"""懸山""","""kuân suann""","""高山"""
300,45842,"""起山""","""khí-suann""","""登陸"""
301,45843,"""山園""","""suann-hn̂g""","""旱田"""
301,45844,"""山地""","""suann-tē""","""旱地或指山很多的地區"""
302,45845,"""我一禮拜愛上班五工。""","""Guá tsi̍t lé-pài ài siōng-pan gōo kang.""","""我一禮拜要上五天班。"""
303,45846,"""勞工""","""lô-kang""","""勞工"""
303,45847,"""工人""","""kang-lâng""","""工人"""
303,45848,"""木工""","""ba̍k-kang""","""木工"""
304,45849,"""工程""","""kang-tîng""","""工程"""
305,45850,"""伊刻這粒印仔真了工。""","""I khik tsit lia̍p ìn-á tsin liáu-kang.""","""他刻這顆印章花很多時間。"""
306,45851,"""我無彼號閒工佮你開講。""","""Guá bô hit-lō îng-kang kah lí khai-káng.""","""我沒有多餘的時間跟你聊天。"""
307,61005,"""工場""","""kang-tiûnn""","""工廠"""
307,61006,"""工業""","""kang-gia̍p""","""工業"""
307,61007,"""化工""","""huà-kang""","""化工"""
308,45852,"""工尺""","""kong-tshe""","""工尺"""
309,45853,"""安份守己""","""an-hūn-siú-kí""","""安份守己"""
309,45854,"""自己""","""tsū-kí""","""自己"""
311,45855,"""巳時""","""tsī-sî""","""上午九點到十一點"""
312,45856,"""面巾""","""bīn-kin""","""毛巾"""
312,45857,"""手巾仔""","""tshiú-kin-á""","""手帕"""
313,45858,"""干戈""","""kan-ko""","""盾和矛，原指兵器，後多引申為戰爭。"""
314,45859,"""天干""","""thian-kan""","""甲乙丙丁戊己庚辛壬癸十天干"""
315,45860,"""干涉""","""kan-sia̍p""","""干涉"""
316,45861,"""干犯""","""kan-huān""","""冒犯、侵犯"""
317,45862,"""弓箭""","""king-tsìnn""","""弓箭"""
318,45863,"""衫弓仔""","""sann-king-á""","""衣架"""
318,45864,"""弓蕉""","""king-tsio""","""香蕉"""
319,45865,"""弓大豬""","""king tuā ti""","""以過量餵養的方式，把豬隻的體型在短時間之內撐得更大，通常在即將販售或競賽之前進行。"""
319,45866,"""大步弓""","""tuā pōo king""","""張大步伐快速走"""
320,45867,"""一弓弓蕉""","""tsi̍t king king-tsio""","""一枝香蕉花所結的一長串香蕉"""
321,45868,"""才調""","""tsâi-tiāu""","""本事、能力"""
321,45869,"""無才""","""bô-tsâi""","""沒本事"""
322,45870,"""將才""","""tsiòng-tsâi""","""將才"""
322,45871,"""秀才""","""siù-tsâi""","""秀才"""
322,45872,"""奴才""","""lôo-tsâi""","""奴才"""
323,45873,"""這馬我才知影伊是騙我的。""","""Tsit-má guá tsiah tsai-iánn i sī phiàn--guá--ê.""","""現在我才知道他是騙我的。"""
324,45874,"""伊才十七歲爾爾，袂使啉酒。""","""I tsiah tsa̍p-tshit huè niā-niā, bē-sái lim tsiú.""","""他才十七歲而已，不能喝酒。"""
325,45875,"""我才無欲相信你講的話！""","""Guá tsiah bô beh siong-sìn lí kóng ê uē!""","""我才不相信你說的話！"""
326,45876,"""後擺我才共你講。""","""Āu-pái guá tsiah kā lí kóng.""","""以後我再告訴你。"""
326,45877,"""電影看煞才來去食飯。""","""Tiān-iánn khuànn-suah tsiah lâi-khì tsia̍h-pn̄g.""","""電影看完再去吃飯。"""
327,45878,"""這款木材一才偌濟？""","""Tsit khuán bo̍k-tsâi tsi̍t tshâi guā-tsē?""","""這種木材一才多少錢？"""
330,45879,"""阮丈人明仔載欲起來臺北。""","""Guán tiūnn-lâng bîn-á-tsài beh khí-lâi Tâi-pak.""","""我的岳父明天要北上到臺北。"""
331,45880,"""三八人""","""sam-pat lâng""","""傻氣不正經的人"""
332,45881,"""伊是一个土人，講話較凊彩，你毋通佮伊計較。""","""I sī tsi̍t ê thóo-lâng, kóng-uē khah tshìn-tshái, lí m̄-thang kah i kè-kàu.""","""他是一個粗人，說話比較隨便，你不要跟他計較。"""
333,45882,"""警察大人""","""kíng-tshat tāi-jîn""","""警察大人"""
334,45883,"""大人儉一喙，囡仔食甲飫。""","""Tuā-lâng khiām tsi̍t tshuì, gín-á tsia̍h kah uì.""","""大人少吃一口，小孩子就可以吃得飽，甚至吃到膩了。"""
335,45884,"""囡仔猶閣細漢，你毋通共拍甲遐爾仔大力。""","""Gín-á iáu-koh sè-hàn, lí m̄-thang kā phah kah hiah-nī-á tuā-la̍t.""","""孩子還小，你不要打得那麼用力。"""
344,45885,"""對臺北坐高鐵到臺中上久是一點捅鐘。""","""Tuì Tâi-pak tsē ko-thih kàu Tâi-tiong siōng-kú sī tsi̍t tiám thóng tsing.""","""從臺北坐高鐵到臺中最久是一個多小時。"""
345,45886,"""頂禮拜阮一陣人上山去看風景。""","""Tíng lé-pài guán tsi̍t tīn lâng tsiūnn-suann khì khuànn hong-kíng.""","""上個禮拜我們一群人登山去看風景。"""
346,45887,"""我欲準備下山矣。""","""Guá beh tsún-pī hā-san--ah.""","""我要準備下山了。"""
347,45888,"""伊久久才來一擺。""","""I kú-kú tsiah lâi tsi̍t pái.""","""他相隔很久才來一次。"""
348,45889,"""伊拍一下傷大下，箠仔煞斷去。""","""I phah tsi̍t-ē siunn tuā-ē, tshuê-á suah tn̄g--khì.""","""他打得太用力，竹枝竟然斷掉了。"""
349,45890,"""伊真小口，食袂濟。""","""I tsin sió-kháu, tsia̍h bē tsē.""","""他食量很小，吃不多。"""
352,45891,"""男子漢大丈夫""","""lâm-tsú-hàn tāi-tiōng-hu""","""男子漢大丈夫"""
353,45892,"""叫你莫，你干干仔欲！""","""Kiò lí mài, lí kan-kan-á beh!""","""叫你不要，你偏要！"""
355,45893,"""山頂的暗暝，會使看著千千萬萬粒星。""","""Suann-tíng ê àm-mê, ē-sái khuànn-tio̍h tshian-tshian-bān-bān lia̍p tshenn.""","""山上的夜晚，可以看到成千上萬顆星星。"""
357,45894,"""姑婆的翁我愛叫伊「丈公」。""","""Koo-pô ê ang guá ài kiò i “tiūnn-kong”.""","""姑婆的先生我要叫他「姑公」。"""
360,45895,"""這馬下勻的少年人，想法佮阮往過攏無仝。""","""Tsit-má ē-ûn ê siàu-liân-lâng, siūnn-huat kah guán íng-kuè lóng bô kāng.""","""現在小一輩的年輕人，想法和我們以往不同。"""
361,45896,"""大不了予人罵罵咧爾爾。""","""Tāi-put-liáu hōo lâng mē-mē--leh niā-niā.""","""頂多被罵一罵而已。"""
362,45897,"""伊三不五時就來阮兜行踏。""","""I sam-put-gōo-sî tō lâi guán tau kiânn-ta̍h.""","""他不時來我們家串門子。"""
362,45898,"""伊三不五時會有新作品出版。""","""I sam-put-gōo-sî ē ū sin tsok-phín tshut-pán.""","""他不定時有新作品出版。"""
364,45899,"""你這款土公仔性著愛改啦！""","""Lí tsit khuán thóo-kong-á-sìng tio̍h-ài kái--lah!""","""你這種粗魯的個性要改一改！"""
367,45900,"""伊就是彼款土公仔性，你莫佮伊計較。""","""I tō sī hit khuán thóo-kong-á-sìng, lí mài kah i kè-kàu.""","""他的個性就是那麼粗魯，你不要和他計較。"""
370,45901,"""請上天保庇咱臺灣會當安定佮富裕。""","""Tshiánn siōng-thian pó-pì lán Tâi-uân ē-tàng an-tīng kah hù-jū.""","""請上蒼保佑我們臺灣能夠安定和富裕。"""
371,45902,"""彼項工夫伊已經學上手矣。""","""Hit hāng kang-hu i í-king o̍h tsiūnn-tshiú--ah.""","""那項技術他已熟練了。"""
372,45903,"""諞仙仔錢諞上手就溜旋矣。""","""Pián-sian-á tsînn pián tsiūnn-tshiú tō liu-suan--ah.""","""郎中錢一騙到手就開溜了。"""
373,45904,"""彼口井敢閣有咧上水？""","""Hit kháu tsénn kám koh ū teh tshiūnn-tsuí?""","""那口井還有人在取水嗎？"""
375,45905,"""先下手為強""","""sing hē-tshiú uî kiông""","""先下手為強"""
378,45906,"""下水湯""","""hā-suí-thng""","""用禽類動物內臟煮成的湯"""
380,45907,"""伊出手真大方，攏袂凍霜。""","""I tshut-tshiú tsin tāi-hong, lóng bē tàng-sng.""","""他出手很慷慨，一點也不會小氣吝嗇。"""
381,45908,"""伊今仔日的穿插真大方。""","""I kin-á-ji̍t ê tshīng-tshah tsin tāi-hong.""","""他今天的穿著很得體，有大家的風範。"""
382,45909,"""今仔日是大日，真濟人嫁娶。""","""Kin-á-ji̍t sī tuā-ji̍t, tsin tsē lâng kè-tshuā.""","""今天是好日子，很多人嫁娶。"""
383,45910,"""運動會閣拄著出大日，逐家一定會曝甲烏趖趖。""","""Ūn-tōng-huē koh tú-tio̍h tshut-tuā-ji̍t, ta̍k-ke it-tīng ē pha̍k kah oo-sô-sô.""","""運動會又遇到大晴天，大家一定會曬得很黑。"""
386,45911,"""你若欲做衫，愛先量寸尺。""","""Lí nā beh tsò sann, ài sing niû tshùn-tshioh.""","""你如果想要做衣服，要先量身材尺寸。"""
387,45912,"""囡仔人騎車愛小心，毋通騎傷緊。""","""Gín-á-lâng khiâ-tshia ài sió-sim, m̄-thang khiâ siunn kín.""","""小孩子騎車要留意謹慎，不要騎太快。"""
388,45913,"""舊曆的小月干焦二十九工爾爾。""","""Kū-li̍k ê sió-gue̍h kan-na jī-tsa̍p-káu kang niā-niā.""","""農曆的小月只有二十九天而已。"""
389,45914,"""這個月是小月，來阮店交關的人客有較少。""","""Tsit kò gue̍h sī sió-gue̍h, lâi guán tiàm kau-kuan ê lâng-kheh ū khah tsió.""","""這個月是生意淡季，來我們店裡捧場的人比較少。"""
390,45915,"""伊是做小木的。""","""I sī tsò sió-ba̍k--ê.""","""他是製作家具的木工。"""
391,45916,"""這馬練工夫真時行。""","""Tsit-má liān kang-hu tsin sî-kiânn.""","""現在很流行練功夫。"""
392,45917,"""這條手巾仔做了有夠工夫。""","""Tsit tiâu tshiú-kin-á tsò liáu ū-kàu kang-hu.""","""這條手帕做得很細緻。"""
393,45918,"""伊的工夫袂䆀。""","""I ê kang-hu bē-bái.""","""他的技術不錯。"""
394,45919,"""咱攏是熟似人，毋免遐工夫。""","""Lán lóng sī si̍k-sāi-lâng, m̄-bián hiah kang-hu.""","""我們都是彼此熟識的人，不用那麼多禮。"""
397,45920,"""你做代誌毋通三心兩意。""","""Lí tsò tāi-tsì m̄-thang sam-sim-lióng-ì.""","""你做事情不要猶豫不決。"""
398,45921,"""伊拍球拍甲大心氣。""","""I phah-kiû phah kah tuā-sim-khuì.""","""他打球打到喘不過氣來。"""
402,45922,"""你閣會曉西瓜倚大爿，知影欲綴阮行。""","""Lí koh ē-hiáu si-kue uá tuā-pîng, tsai-iánn beh tuè guán kiânn.""","""你還會見風轉舵，知道要跟著我們走。"""
403,45923,"""你的年歲比我較濟，大爿讓予你坐。""","""Lí ê nî-huè pí guá khah tsē, tuā-pîng niū hōo lí tsē.""","""你的年紀比我大，左邊這個位子就讓給你坐。"""
407,45924,"""冊愛用巾仔包咧。""","""Tsheh ài īng kin-á pau--leh.""","""書要用布巾包著。"""
409,45925,"""啥人叫你大主大意做這件代誌？""","""Siánn-lâng kiò lí tuā-tsú-tuā-ì tsò tsit kiānn tāi-tsì?""","""誰叫你擅作主張做這件事？"""
410,45926,"""這毋是啥物大代誌。""","""Tse m̄ sī siánn-mih tuā tāi-tsì.""","""這不是什麼大事情。"""
411,45927,"""遮的上加是兩百箍。""","""Tsia--ê siōng-ke sī nn̄g-pah khoo.""","""這些頂多兩百元。"""
412,45928,"""上北的火車""","""tsiūnn-pak ê hué-tshia""","""北上的火車"""
415,45929,"""小可仔代誌毋免囥佇心肝內。""","""Sió-khuá-á tāi-tsì m̄-bián khǹg tī sim-kuann-lāi.""","""一點小事不用放在心上。"""
416,45930,"""這馬柑仔大四界。""","""Tsit-má kam-á tuā-sì-kè.""","""現在到處都是橘子。"""
418,45931,"""伊攏愛等甲下半暝才睏會落眠。""","""I lóng ài tán kah ē-puànn-mê tsiah khùn ē lo̍h-bîn.""","""他都要等到下半夜才睡得熟。"""
419,45932,"""股票上市""","""kóo-phiò tsiūnn-tshī""","""股票上市"""
420,45933,"""做生理愛敢下本，才會成功。""","""Tsò-sing-lí ài kánn hē-pún, tsiah ē sîng-kong.""","""做生意要敢投入本錢，才會成功。"""
422,45934,"""大本蕹菜""","""tuā-pún ìng-tshài""","""大型空心菜"""
424,45935,"""伊是這个歌仔戲班的小旦。""","""I sī tsit ê kua-á-hì-pan ê sió-tuànn.""","""他是這個歌仔劇團裡的小旦。"""
425,45936,"""伊看別人無上目。""","""I khuànn pa̍t-lâng bô tsiūnn-ba̍k.""","""他瞧不起別人。"""
425,45937,"""欲予伊看會上目無簡單。""","""Beh hōo i khuànn ē tsiūnn-ba̍k bô kán-tan.""","""要讓他看得上眼不簡單。"""
426,45938,"""伊隨上台就袂記得愛唸口白。""","""I suî tsiūnn-tâi tō bē-kì-tit ài liām kháu-pe̍h.""","""他一上臺就忘了要唸旁白。"""
427,45939,"""大目新娘揣無灶。""","""Tuā-ba̍k sin-niû tshuē-bô tsàu.""","""大眼睛的新娘沒看見爐灶。諷刺一個人對於近在眼前的大目標，居然看不見。"""
428,45940,"""彼个小生真緣投。""","""Hit ê sió-sing tsin iân-tâu.""","""那個小生長得真英俊。"""
432,45941,"""伊明仔載欲上任矣。""","""I bîn-á-tsài beh tsiūnn-jīm--ah.""","""他明天要就職了。"""
434,45942,"""我無欲放伊干休。""","""Guá bô beh pàng i kan-hiu.""","""我不會放過他。"""
435,45943,"""請問你的大名是？""","""Tshiánn-mn̄g lí ê tuā-miâ sī?""","""請問你的大名是？"""
436,45944,"""伊的大名，大部份的人攏知。""","""I ê tuā-miâ, tuā-pōo-hūn ê lâng lóng tsai.""","""他的大名，多數人皆知。"""
437,45945,"""較早踮厝內，大囝的責任較重。""","""Khah-tsá tiàm tshù-lāi, tuā-kiánn ê tsik-jīm khah tāng.""","""早期在家裡，長子的責任比較重。"""
440,45946,"""你這个臭小囝，哪會無代無誌共人拍？""","""Lí tsit ê tshàu-sió-kiánn, ná ē bô-tāi-bô-tsì kā lâng phah?""","""你這個臭小子，怎麼無緣無故就打人呢？"""
442,45947,"""彼个唱歌唱了上好的人，是阮姊仔。""","""Hit ê tshiùnn-kua tshiùnn liáu siōng hó ê lâng, sī guán tsí--á.""","""那個唱歌唱得最好的人，就是我姐姐。"""
443,45948,"""這件代誌你上好是莫管。""","""Tsit kiānn tāi-tsì lí siōng-hó sī mài kuán.""","""這件事情你最好別管。"""
444,45949,"""有也好，無也好。""","""Ū iā hó, bô iā hó.""","""有也好，沒有也好。"""
